x,y,z
0.15521,0.12699,1.2809
0.1573,0.12281,1.2663
0.15835,0.12281,1.2579
0.14894,0.13117,1.2391
0.15417,0.1249,1.2182
0.15208,0.12699,1.2025
0.15626,0.12281,1.1868
0.14685,0.12281,1.1732
0.15312,0.12908,1.1617
0.15312,0.12281,1.1419
0.15417,0.1249,1.1377
0.1479,0.12908,1.1314
0.15312,0.12699,1.1388
0.14999,0.1249,1.1304
0.15208,0.12386,1.1367
0.15208,0.12177,1.1419
0.15103,0.12699,1.1555
0.15208,0.12804,1.1701
0.15208,0.1249,1.1847
0.1573,0.12908,1.2036
0.15626,0.12595,1.2151
0.14581,0.1249,1.2401
0.14999,0.10922,1.2475
0.15939,0.12281,1.2715
0.15312,0.13013,1.2788
0.15521,0.13431,1.2955
0.15521,0.13326,1.3008
0.15312,0.12595,1.3081
0.15312,0.12804,1.3039
0.1573,0.13222,1.3123
0.15208,0.1134,1.3039
0.15835,0.12281,1.2966
0.15417,0.12804,1.2851
0.15208,0.12281,1.2767
0.15835,0.12699,1.2589
0.15521,0.12595,1.2401
0.15417,0.13013,1.2245
0.15417,0.12595,1.2056
0.15103,0.12804,1.1847
0.1479,0.12908,1.1701
0.15521,0.12908,1.1586
0.14685,0.12595,1.1471
0.15208,0.12699,1.145
0.15417,0.13013,1.1293
0.1688,0.12072,1.1283
0.15521,0.12699,1.1314
0.15521,0.12177,1.1325
0.15312,0.12699,1.144
0.15103,0.12699,1.1534
0.15103,0.12281,1.1638
0.15417,0.12072,1.1806
0.15312,0.12281,1.1816
0.15312,0.12908,1.213
0.15417,0.12281,1.2318
0.15939,0.13013,1.2495
0.15103,0.12699,1.261
0.15312,0.12699,1.2819
0.15208,0.12281,1.2903
0.15208,0.1249,1.2976
0.15103,0.12386,1.3028
0.15626,0.12804,1.3081
0.15103,0.1249,1.3123
0.15312,0.12595,1.307
0.15103,0.12595,1.2976
0.15626,0.12699,1.2788
0.15626,0.12699,1.2736
0.15417,0.12386,1.2589
0.15417,0.12804,1.2433
0.15208,0.1249,1.2192
0.14894,0.12699,1.2077
0.15417,0.12699,1.1889
0.15312,0.12699,1.1764
0.15626,0.12908,1.1617
0.14685,0.1249,1.1482
0.15626,0.12281,1.1388
0.15312,0.12699,1.1283
0.15103,0.12386,1.1273
0.14999,0.13013,1.1283
0.15626,0.12595,1.1356
0.14999,0.12699,1.1419
0.14999,0.12908,1.1502
0.15103,0.12804,1.1617
0.15626,0.1249,1.1795
0.15103,0.12281,1.1931
0.15521,0.1249,1.2171
0.15103,0.12699,1.2307
0.15417,0.12281,1.2412
0.15208,0.12281,1.2642
0.15103,0.1249,1.2746
0.15835,0.12699,1.2872
0.15417,0.12908,1.3018
0.15626,0.1249,1.3028
0.15208,0.13117,1.3081
0.15208,0.1249,1.3102
0.15312,0.12908,1.3039
0.1573,0.12804,1.2966
0.15208,0.12595,1.2893
0.15521,0.12699,1.2757
0.15417,0.13013,1.2516
0.15312,0.13117,1.238
0.15417,0.12804,1.2265
0.14267,0.13222,1.2067
0.15835,0.12177,1.1879
0.1479,0.12699,1.1764
0.14476,0.12908,1.1607
0.16044,0.12386,1.1482
0.15312,0.12804,1.1346
0.1479,0.13013,1.1356
0.15417,0.12072,1.1335
0.15208,0.1249,1.1293
0.14685,0.12281,1.1335
0.15312,0.12804,1.1429
0.14685,0.12804,1.1461
0.15103,0.12595,1.1638
0.14999,0.12804,1.1826
0.15417,0.12804,1.191
0.1479,0.12699,1.214
0.15835,0.12281,1.237
0.15417,0.12908,1.2454
0.15626,0.13013,1.261
0.1573,0.11863,1.2746
0.15939,0.12699,1.284
0.15208,0.12177,1.2966
0.14999,0.13013,1.307
0.15208,0.12177,1.3028
0.15312,0.12804,1.3008
0.14894,0.12386,1.306
0.15626,0.12804,1.2976
0.1573,0.1249,1.2882
0.15521,0.12908,1.2715
0.15103,0.12699,1.261
0.14894,0.12699,1.2422
0.15521,0.13013,1.2265
0.14999,0.12281,1.2077
0.15208,0.12386,1.19
0.14999,0.12699,1.1743
0.14999,0.12699,1.1586
0.17089,0.12281,1.1482
0.15208,0.13535,1.1377
0.15208,0.13953,1.1346
0.15208,0.12804,1.1293
0.14581,0.12386,1.1283
0.15103,0.12908,1.1346
0.15312,0.1249,1.144
0.15521,0.1249,1.1502
0.14894,0.1249,1.1659
0.15312,0.13117,1.1774
0.15103,0.12386,1.1931
0.16148,0.12804,1.2098
0.15312,0.1249,1.2328
0.15312,0.1249,1.2422
0.15835,0.12908,1.26
0.15312,0.11863,1.2767
0.14894,0.12804,1.2893
0.15835,0.13117,1.2914
0.15208,0.12804,1.306
0.15521,0.12908,1.3049
0.15103,0.1249,1.3081
0.15521,0.12804,1.307
0.15521,0.13222,1.2934
0.15312,0.12699,1.2851
0.14894,0.12595,1.2746
0.15626,0.12699,1.261
0.14894,0.12386,1.2443
0.15521,0.13013,1.2234
0.15312,0.12386,1.2119
0.15312,0.12281,1.1921
0.14894,0.12386,1.1858
0.14894,0.1249,1.1638
0.15417,0.12595,1.1482
0.15208,0.12699,1.1461
0.1573,0.1249,1.1356
0.15208,0.12699,1.1304
0.1573,0.12386,1.1335
0.1573,0.12595,1.1346
0.15521,0.12908,1.144
0.15208,0.1249,1.1513
0.15208,0.1249,1.167
0.1479,0.12699,1.1774
0.1573,0.12177,1.1931
0.15521,0.12804,1.213
0.15417,0.12699,1.2276
0.1573,0.12386,1.2433
0.15521,0.1249,1.2631
0.14894,0.11863,1.2725
0.1573,0.1249,1.284
0.1479,0.12072,1.2997
0.15521,0.12281,1.3018
0.15626,0.1249,1.307
0.15312,0.12804,1.306
0.14999,0.1249,1.3102
0.1573,0.13013,1.2966
0.14999,0.12908,1.2903
0.16253,0.12595,1.2788
0.1573,0.12804,1.261
0.15312,0.1249,1.2443
0.15626,0.12804,1.2307
0.15312,0.12804,1.2171
0.15208,0.12072,1.1973
0.15208,0.13013,1.1743
0.14894,0.12804,1.1701
0.15521,0.12386,1.1534
0.1479,0.12804,1.1482
0.15312,0.12281,1.1398
0.15417,0.13013,1.1325
0.14581,0.12072,1.1304
0.14999,0.12699,1.1325
0.15417,0.13013,1.1419
0.15208,0.12804,1.1544
0.15312,0.12595,1.1628
0.14999,0.12699,1.1774
0.1573,0.12595,1.191
0.15521,0.12699,1.2088
0.15312,0.12595,1.2276
0.1573,0.12908,1.237
0.15417,0.12804,1.2558
0.15208,0.12595,1.2673
0.1573,0.12386,1.2861
0.15939,0.12804,1.2945
0.15521,0.1249,1.3028
0.16044,0.1249,1.3028
0.15312,0.13117,1.3028
0.14581,0.12072,1.3039
0.15208,0.12595,1.2997
0.15417,0.13744,1.2914
0.15521,0.13117,1.2757
0.15417,0.12386,1.2621
0.1573,0.1249,1.2475
0.1479,0.12386,1.2328
0.15521,0.12281,1.2109
0.15312,0.1249,1.2004
0.14999,0.12699,1.1816
0.15208,0.13117,1.1649
0.1573,0.1249,1.1586
0.14894,0.12699,1.145
0.15103,0.12804,1.1325
0.15835,0.1249,1.1314
0.15208,0.12699,1.1304
0.15521,0.1249,1.1377
0.15521,0.12699,1.1388
0.15103,0.13117,1.1502
0.15208,0.12804,1.1586
0.14581,0.12908,1.1774
0.15521,0.12908,1.19
0.15208,0.12699,1.2077
0.15417,0.12595,1.2213
0.15103,0.12804,1.2422
0.15521,0.12595,1.2516
0.15521,0.12595,1.2715
0.14999,0.12595,1.2872
0.15208,0.12595,1.2966
0.15521,0.12595,1.3081
0.15521,0.12699,1.3081
0.1573,0.12804,1.3248
0.15208,0.12595,1.3102
0.1573,0.13117,1.3018
0.15626,0.1249,1.2903
0.15312,0.12595,1.283
0.15208,0.12595,1.2684
0.15312,0.12699,1.2475
0.15835,0.12595,1.2349
0.15417,0.12804,1.2192
0.15103,0.12699,1.2004
0.14999,0.13013,1.1879
0.15939,0.12699,1.1691
0.15208,0.12595,1.1565
0.15417,0.12908,1.1471
0.14894,0.12804,1.1419
0.14685,0.12908,1.1346
0.14163,0.12595,1.1346
0.15103,0.12804,1.1346
0.14685,0.11968,1.1429
0.14894,0.12386,1.1502
0.14894,0.12595,1.1544
0.15312,0.12699,1.1722
0.14894,0.1249,1.1858
0.15208,0.12281,1.2067
0.15939,0.12699,1.2161
0.15103,0.12281,1.2391
0.14685,0.12595,1.2506
0.15417,0.12386,1.2715
0.14999,0.12281,1.284
0.15417,0.13013,1.2882
0.15417,0.12699,1.2976
0.15103,0.12804,1.3081
0.15417,0.13117,1.3039
0.14894,0.12177,1.3049
0.15521,0.12595,1.2966
0.15208,0.1249,1.2955
0.1573,0.12804,1.2799
0.1573,0.12386,1.2642
0.15939,0.12386,1.2516
0.15417,0.12595,1.2349
0.15312,0.12804,1.2182
0.15521,0.12908,1.2067
0.15312,0.12699,1.1816
0.14999,0.1249,1.1691
0.15103,0.12908,1.1607
0.16044,0.12699,1.1513
0.15312,0.12804,1.1419
0.15417,0.12281,1.1377
0.15103,0.12386,1.1262
0.14894,0.13222,1.1346
0.15626,0.12804,1.1367
0.14685,0.12595,1.1502
0.14894,0.12699,1.1576
0.15312,0.12386,1.1774
0.15208,0.12595,1.1868
0.14999,0.13013,1.2025
0.15417,0.12699,1.2182
0.14999,0.12699,1.2391
0.1479,0.12386,1.2589
0.15312,0.12699,1.2694
0.15417,0.12699,1.2872
0.15835,0.12177,1.2914
0.14058,0.13013,1.2987
0.14685,0.12699,1.3039
0.15417,0.12699,1.3049
0.15312,0.1249,1.3049
0.15521,0.12908,1.2976
0.15417,0.12386,1.2966
0.15208,0.13013,1.2799
0.14999,0.12908,1.2663
0.15521,0.13117,1.2569
0.15417,0.12804,1.2318
0.15521,0.12908,1.2203
0.15208,0.12177,1.2015
0.14999,0.13117,1.1931
0.14894,0.12699,1.1732
0.15208,0.12595,1.1586
0.15521,0.12595,1.1502
0.14685,0.12804,1.1419
0.1479,0.1249,1.1398
0.14999,0.13117,1.1314
0.1479,0.12386,1.1314
0.14894,0.12699,1.1367
0.15103,0.12699,1.1513
0.14581,0.1249,1.1586
0.1479,0.12595,1.1722
0.15417,0.12804,1.1868
0.15208,0.12281,1.2004
0.1573,0.12595,1.2171
0.15312,0.12699,1.2318
0.14999,0.13013,1.2548
0.15417,0.12177,1.2694
0.15417,0.12386,1.284
0.15103,0.12595,1.2893
0.1479,0.12699,1.3018
0.15208,0.1249,1.3102
0.15312,0.13013,1.3049
0.15208,0.12177,1.3018
0.15417,0.12804,1.2976
0.15835,0.12804,1.2945
0.15521,0.12595,1.2799
0.16253,0.13013,1.2684
0.15521,0.12699,1.2516
0.14163,0.12699,1.2401
0.15417,0.12386,1.2192
0.15208,0.1249,1.2004
0.15521,0.12804,1.1879
0.15521,0.12804,1.1638
0.15208,0.12908,1.1565
0.15312,0.1249,1.145
0.1479,0.12177,1.1377
0.1479,0.1249,1.1367
0.15312,0.13117,1.1262
0.15103,0.12908,1.1346
0.15312,0.12699,1.1377
0.1573,0.12804,1.1513
0.15208,0.12595,1.1544
0.15521,0.12386,1.1659
0.1479,0.12595,1.1806
0.15312,0.12804,1.1983
0.15312,0.12595,1.213
0.1573,0.12281,1.2328
0.15521,0.12595,1.2495
0.14999,0.11968,1.2663
0.15312,0.12699,1.2799
0.15626,0.1249,1.2872
0.15312,0.12072,1.2987
0.15939,0.1249,1.3008
0.15939,0.12595,1.3039
0.1573,0.12595,1.3049
0.15103,0.12804,1.3018
0.15417,0.12595,1.2903
0.15208,0.12177,1.2788
0.15208,0.12281,1.2684
0.15312,0.12386,1.2516
0.15312,0.12699,1.2454
0.1573,0.12804,1.2234
0.14999,0.12281,1.2046
0.15312,0.12177,1.1879
0.15417,0.12072,1.1701
0.14894,0.1249,1.1659
0.15417,0.12386,1.1482
0.15103,0.1249,1.145
0.15939,0.12072,1.1304
0.15208,0.12386,1.1325
0.14685,0.12595,1.1293
0.14999,0.1249,1.1398
0.15208,0.12386,1.144
0.15312,0.12804,1.1555
0.15103,0.12595,1.1743
0.15312,0.12595,1.1879
0.1479,0.12804,1.2025
0.1573,0.13013,1.2151
0.15626,0.12072,1.2401
0.15208,0.12595,1.2516
0.1573,0.12699,1.2631
0.15417,0.12699,1.261
0.1479,0.13117,1.283
0.14894,0.12908,1.2955
0.14999,0.12386,1.3049
0.15417,0.12177,1.3081
0.15312,0.12804,1.3039
0.14894,0.12595,1.3018
0.15103,0.12908,1.2924
0.14685,0.12281,1.283
0.14894,0.12804,1.2746
0.15312,0.12699,1.2579
0.14685,0.12595,1.2391
0.14999,0.12281,1.2245
0.1573,0.1249,1.2088
0.1573,0.12804,1.1952
0.15312,0.13326,1.1743
0.15312,0.12281,1.1649
0.14476,0.12072,1.1513
0.15312,0.12699,1.1367
0.14685,0.11968,1.1356
0.1479,0.11968,1.1304
0.15312,0.13013,1.1325
0.15835,0.13117,1.1346
0.14476,0.13013,1.1461
0.15417,0.12386,1.1555
0.15521,0.11968,1.1712
0.15417,0.12386,1.1795
0.15312,0.12177,1.1962
0.15103,0.12595,1.2119
0.15626,0.12804,1.2276
0.1479,0.13013,1.2464
0.15312,0.13117,1.2589
0.1479,0.13222,1.2746
0.15312,0.12386,1.2851
0.15417,0.11654,1.2997
0.15417,0.12908,1.3039
0.15417,0.12908,1.3081
0.16148,0.12699,1.3018
0.14685,0.12281,1.3028
0.14163,0.12804,1.2987
0.15521,0.13117,1.2861
0.15103,0.13222,1.2778
0.14999,0.12177,1.2579
0.16044,0.13013,1.2433
0.15939,0.12595,1.2318
0.14999,0.12386,1.2046
0.15417,0.12908,1.1868
0.14999,0.12281,1.1785
0.15417,0.12386,1.1638
0.15312,0.12177,1.1565
0.15417,0.12908,1.1482
0.14999,0.13326,1.1377
0.15417,0.12281,1.1377
0.15417,0.12804,1.1356
0.14999,0.12386,1.1356
0.14999,0.12595,1.145
0.15208,0.12386,1.1576
0.1573,0.12804,1.1617
0.15208,0.13013,1.1816
0.1479,0.13013,1.1962
0.15417,0.12177,1.2161
0.15312,0.1249,1.2307
0.15521,0.12595,1.2443
0.15626,0.12177,1.2631
0.15312,0.10713,1.284
0.14894,0.12804,1.283
0.15939,0.12281,1.2924
0.15103,0.1249,1.2997
0.15312,0.12804,1.2997
0.15626,0.12386,1.3008
0.14685,0.12595,1.306
0.14685,0.12281,1.2903
0.15103,0.12908,1.2819
0.14999,0.1249,1.2704
0.15417,0.12699,1.261
0.16044,0.12386,1.2443
0.15208,0.1249,1.2255
0.15626,0.12908,1.214
0.15521,0.12699,1.1962
0.15103,0.12595,1.1753
0.14999,0.13222,1.1617
0.14999,0.12804,1.1534
0.15103,0.12699,1.1408
0.15626,0.12595,1.1388
0.15417,0.12386,1.1325
0.15103,0.12072,1.1346
0.15312,0.13117,1.1398
0.15208,0.13222,1.1429
0.15521,0.12386,1.1555
0.14999,0.1249,1.1659
0.15103,0.13013,1.1743
0.1479,0.1249,1.1941
0.15312,0.12386,1.2119
0.14894,0.12177,1.2307
0.14581,0.12804,1.2454
0.15626,0.12908,1.261
0.15208,0.12595,1.2767
0.15835,0.12072,1.2819
0.15626,0.12595,1.2914
0.16044,0.12804,1.3008
0.15208,0.12595,1.3081
0.15521,0.12281,1.3018
0.15208,0.13117,1.2945
0.15521,0.1249,1.2914
0.15312,0.12699,1.2788
0.15521,0.1249,1.2736
0.15417,0.12177,1.2663
0.15835,0.12804,1.2464
0.14894,0.12699,1.2255
0.15521,0.13326,1.2119
0.14999,0.12386,1.1921
0.14894,0.12804,1.1795
0.15103,0.13222,1.1691
0.14476,0.12908,1.1555
0.14894,0.12386,1.1461
0.14999,0.12595,1.1388
0.15417,0.12804,1.1314
0.15208,0.12595,1.1346
0.14685,0.12699,1.1356
0.15312,0.1249,1.145
0.15312,0.12595,1.1534
0.15312,0.12595,1.1712
0.14999,0.12386,1.1753
0.15103,0.12699,1.191
0.15521,0.12595,1.2171
0.15939,0.12908,1.2286
0.15103,0.12595,1.2412
0.15417,0.13013,1.2548
0.14894,0.1249,1.2767
0.15208,0.12804,1.2799
0.15939,0.12386,1.2924
0.14999,0.12386,1.2966
0.16044,0.1249,1.3039
0.15417,0.1249,1.3018
0.15103,0.12595,1.3008
0.15939,0.12804,1.2987
0.15626,0.13013,1.2872
0.15417,0.12595,1.2757
0.15312,0.1249,1.2642
0.15626,0.12699,1.2475
0.15417,0.12595,1.2297
0.15312,0.12595,1.2171
0.15417,0.12804,1.1941
0.14999,0.1249,1.1816
0.14894,0.12386,1.1617
0.15312,0.12386,1.1544
0.15521,0.12699,1.1471
0.14894,0.12804,1.1367
0.15312,0.13013,1.1325
0.14999,0.12699,1.1314
0.14999,0.11759,1.1377
0.15103,0.10922,1.1408
0.15417,0.12281,1.1513
0.14685,0.13013,1.167
0.1573,0.12386,1.1774
0.1479,0.12699,1.19
0.16044,0.12386,1.2109
0.15626,0.12386,1.2276
0.15626,0.12908,1.2475
0.15835,0.13013,1.2527
0.14894,0.12908,1.2694
0.15521,0.12595,1.283
0.15312,0.12072,1.2914
0.16044,0.1249,1.2976
0.15521,0.12595,1.3008
0.15626,0.12699,1.307
0.15626,0.12908,1.3008
0.15417,0.12804,1.2924
0.15103,0.12699,1.2872
0.14999,0.13117,1.2746
0.15417,0.12908,1.2621
0.14894,0.12595,1.2475
0.15417,0.13117,1.2328
0.1479,0.12595,1.2098
0.14999,0.12908,1.1941
0.16357,0.12386,1.1868
0.1573,0.12908,1.1712
0.14581,0.12595,1.1576
0.15208,0.13117,1.1461
0.14476,0.12281,1.1388
0.1479,0.12595,1.1398
0.15521,0.12595,1.1262
0.14999,0.13013,1.1314
0.15417,0.12699,1.144
0.15312,0.1249,1.1534
0.15208,0.13013,1.1586
0.15521,0.12699,1.1764
0.15521,0.12386,1.1941
0.15626,0.12804,1.2088
0.15103,0.12595,1.2234
0.15521,0.12804,1.2412
0.15835,0.12699,1.2569
0.15208,0.1249,1.2663
0.15835,0.12386,1.283
0.15208,0.12595,1.2955
0.15312,0.1249,1.2966
0.14163,0.13013,1.3049
0.15208,0.12595,1.3102
0.14999,0.12595,1.2966
0.15417,0.12177,1.2934
0.15208,0.12699,1.2851
0.15312,0.12281,1.2767
0.15417,0.12177,1.261
0.14999,0.12595,1.2485
0.14999,0.13117,1.2265
0.14894,0.12804,1.2192
0.16044,0.13013,1.1983
0.15417,0.12908,1.1743
0.15417,0.1249,1.168
0.14372,0.12595,1.1565
0.15417,0.12699,1.145
0.15312,0.12699,1.1377
0.15103,0.12699,1.1325
0.15626,0.12595,1.1388
0.15835,0.12386,1.1367
0.15208,0.1249,1.1429
0.1479,0.12386,1.1492
0.15208,0.12699,1.1649
0.15312,0.13535,1.1701
0.15417,0.1249,1.1868
0.15103,0.12595,1.2046
0.15208,0.12804,1.2213
0.14894,0.12908,1.2339
0.15103,0.12595,1.2537
0.15312,0.12699,1.2694
0.15312,0.12595,1.2788
0.15521,0.11654,1.2914
0.15626,0.12595,1.2976
0.15417,0.12699,1.2945
0.15626,0.13953,1.3039
0.15521,0.12386,1.3081
0.14685,0.12595,1.2955
0.15626,0.1249,1.2914
0.15103,0.12804,1.2757
0.1573,0.12804,1.2652
0.14163,0.1249,1.2495
0.15521,0.12595,1.2328
0.15521,0.12699,1.2203
0.15626,0.1249,1.2015
0.15208,0.12804,1.1847
0.15521,0.12177,1.1732
0.15521,0.12386,1.1565
0.15103,0.12386,1.145
0.15626,0.13117,1.1419
0.15417,0.12595,1.1346
0.15521,0.13117,1.1335
0.1573,0.1249,1.1367
0.14999,0.1249,1.144
0.14685,0.12281,1.1513
0.15103,0.13013,1.1628
0.1573,0.12699,1.1732
0.14685,0.12595,1.1826
0.15417,0.12804,1.2056
0.1573,0.12386,1.2192
0.14894,0.12908,1.2391
0.15312,0.12281,1.2558
0.14894,0.12908,1.2684
0.14894,0.12699,1.2788
0.17298,0.13013,1.2914
0.15835,0.12804,1.2976
0.15521,0.12281,1.3049
0.15312,0.12595,1.3049
0.1573,0.12386,1.2966
0.14894,0.12072,1.2955
0.14999,0.12595,1.283
0.1573,0.12595,1.2809
0.15312,0.12072,1.2652
0.1479,0.12699,1.2485
0.16148,0.13431,1.238
0.14685,0.12804,1.2234
0.15521,0.12595,1.2025
0.14999,0.13013,1.1879
0.16044,0.13222,1.1701
0.15208,0.12595,1.1586
0.15312,0.12595,1.1482
0.14372,0.12804,1.1429
0.1479,0.1249,1.1335
0.15208,0.12804,1.1325
0.1573,0.1249,1.1388
0.14999,0.12699,1.1346
0.1479,0.13117,1.1597
0.15417,0.12595,1.1523
0.1573,0.13222,1.1722
0.1573,0.1249,1.1889
0.15103,0.12595,1.2046
0.15626,0.12804,1.2161
0.15312,0.12281,1.237
0.16148,0.12177,1.2464
0.14999,0.13013,1.2673
0.15835,0.12595,1.2778
0.15312,0.12281,1.2882
0.15208,0.12386,1.3008
0.15626,0.12699,1.3028
0.15626,0.12699,1.307
0.15417,0.13117,1.3028
0.15835,0.12699,1.2997
0.15208,0.1249,1.2882
0.1573,0.12595,1.2819
0.15312,0.12699,1.2673
0.15312,0.12595,1.2527
0.15417,0.12699,1.2391
0.1573,0.13013,1.2151
0.15208,0.13013,1.2015
0.14581,0.12804,1.1889
0.15103,0.12804,1.1701
0.15521,0.1249,1.1617
0.14581,0.11863,1.1471
0.14581,0.12804,1.1408
0.15626,0.13117,1.1377
0.1479,0.11968,1.1346
0.15417,0.1249,1.1377
0.15521,0.1249,1.1398
0.15312,0.12804,1.1482
0.1479,0.1249,1.1555
0.15103,0.12595,1.1764
0.14894,0.12386,1.1837
0.15417,0.1249,1.2015
0.15103,0.13117,1.2213
0.15208,0.1249,1.2391
0.15208,0.1249,1.2475
0.15312,0.12804,1.26
0.15521,0.12281,1.2799
0.15521,0.12699,1.2819
0.14894,0.12908,1.2945
0.15417,0.12699,1.2966
0.15521,0.12699,1.306
0.15208,0.12699,1.3008
0.15312,0.12281,1.2934
0.15521,0.13117,1.2893
0.15521,0.12908,1.2809
0.15208,0.12281,1.2621
0.1573,0.13013,1.2558
0.15312,0.12595,1.237
0.15521,0.12804,1.2192
0.1573,0.12595,1.2098
0.1573,0.12804,1.1973
0.15208,0.12386,1.1743
0.15208,0.12177,1.1649
0.14999,0.13222,1.1555
0.15521,0.12699,1.1408
0.15417,0.12595,1.1461
0.1479,0.1249,1.1314
0.15312,0.12595,1.1325
0.14999,0.1249,1.1377
0.14999,0.12281,1.1513
0.15939,0.12804,1.1649
0.14999,0.12595,1.1712
0.15521,0.12699,1.1879
0.15417,0.12386,1.2025
0.15626,0.1249,1.2161
0.15417,0.12177,1.236
0.15103,0.12804,1.2516
0.15521,0.1249,1.2663
0.15312,0.1249,1.2757
0.15417,0.12177,1.2872
0.15208,0.12177,1.2955
0.16148,0.12386,1.3018
0.15417,0.12595,1.3018
0.15312,0.12595,1.3049
0.15208,0.13013,1.2966
0.15521,0.12804,1.2924
0.15417,0.12699,1.283
0.15835,0.1249,1.2715
0.15835,0.12804,1.2558
0.1479,0.12072,1.236
0.14894,0.12595,1.2224
0.15312,0.12804,1.2088
0.16985,0.12595,1.1879
0.14894,0.1249,1.1774
0.15312,0.12177,1.1597
0.15626,0.12699,1.1544
0.15626,0.13013,1.1513
0.14685,0.12804,1.1388
0.14999,0.12281,1.1325
0.15103,0.12386,1.1356
0.15521,0.12595,1.1398
0.15626,0.12699,1.1502
0.15312,0.12595,1.1534
0.15626,0.12804,1.167
0.14999,0.12595,1.1837
0.15939,0.12281,1.1994
0.14999,0.13117,1.214
0.14894,0.12699,1.2318
0.14999,0.12699,1.2464
0.15103,0.12699,1.2631
0.15417,0.13117,1.2746
0.15626,0.1249,1.283
0.14999,0.12177,1.2934
0.1573,0.12072,1.2987
0.15626,0.12699,1.2987
0.16044,0.12386,1.3018
0.16253,0.12908,1.2924
0.15626,0.12386,1.2872
0.15417,0.12595,1.2851
0.15939,0.12908,1.2704
0.14476,0.12699,1.2558
0.15835,0.13013,1.237
0.15103,0.12177,1.2192
0.15208,0.12281,1.2067
0.15417,0.1249,1.1931
0.15626,0.12908,1.1764
0.15521,0.12908,1.1691
0.14999,0.12595,1.1565
0.15103,0.12386,1.1482
0.15103,0.12699,1.144
0.15208,0.12281,1.1388
0.1479,0.12177,1.1377
0.1573,0.13013,1.1408
0.15626,0.12595,1.1482
0.1479,0.12804,1.1597
0.14894,0.12908,1.1691
0.15208,0.12595,1.1806
0.15626,0.12908,1.1941
0.14685,0.12699,1.2119
0.15312,0.12908,1.2339
0.15417,0.12281,1.2433
0.15417,0.12699,1.2642
0.15626,0.12177,1.2673
0.15939,0.12595,1.283
0.15835,0.12804,1.2914
0.15521,0.12281,1.3028
0.15312,0.12595,1.3018
0.15103,0.12595,1.2966
0.15521,0.12804,1.3018
0.15521,0.1249,1.2914
0.15626,0.12177,1.2819
0.1573,0.12908,1.2704
0.14999,0.12386,1.2548
0.15417,0.12908,1.2401
0.15521,0.12595,1.2286
0.14267,0.1249,1.213
0.15626,0.12908,1.1941
0.1573,0.1249,1.1806
0.14581,0.12281,1.167
0.15103,0.12177,1.1628
0.15417,0.12699,1.1502
0.15417,0.13013,1.1398
0.15417,0.12281,1.1325
0.15103,0.12595,1.1408
0.14894,0.12386,1.1408
0.15626,0.12699,1.1419
0.14581,0.12804,1.1565
0.15103,0.12386,1.1628
0.15208,0.1249,1.1806
0.15626,0.12386,1.2015
0.1573,0.12595,1.2109
0.14999,0.12386,1.236
0.15312,0.12804,1.2443
0.15417,0.12595,1.261
0.14685,0.12908,1.2694
0.15835,0.12908,1.283
0.14999,0.12699,1.2914
0.15208,0.12908,1.2955
0.15208,0.12072,1.3008
0.15417,0.12908,1.3028
0.15312,0.12386,1.2987
0.15521,0.12804,1.2914
0.15521,0.1249,1.2861
0.15521,0.13117,1.2725
0.15208,0.12595,1.2621
0.15417,0.12804,1.2422
0.15417,0.12595,1.2276
0.15417,0.12804,1.2109
0.15208,0.12908,1.1921
0.1573,0.12386,1.1774
0.15835,0.12386,1.1712
0.14476,0.12804,1.1586
0.15208,0.1249,1.1534
0.16044,0.12699,1.1429
0.14999,0.12804,1.1377
0.15208,0.13013,1.1356
0.15626,0.1249,1.1388
0.15312,0.12595,1.144
0.15312,0.12386,1.1555
0.15208,0.12281,1.1617
0.15208,0.12699,1.1806
0.15417,0.12595,1.1983
0.15208,0.12699,1.214
0.15626,0.12386,1.2245
0.14894,0.12595,1.2276
0.16044,0.13013,1.2631
0.15312,0.13013,1.2746
0.14476,0.12595,1.2851
0.15835,0.1155,1.2851
0.15939,0.11654,1.2903
0.16357,0.11654,1.3049
0.15103,0.13013,1.307
0.14581,0.14372,1.3049
0.15103,0.13117,1.283
0.16253,0.12386,1.2767
0.15521,0.11968,1.2673
0.14685,0.13326,1.2642
0.15208,0.13431,1.2454
0.14685,0.12804,1.2255
0.15939,0.12804,1.2151
0.14685,0.12386,1.1785
0.14372,0.1364,1.1774
0.15835,0.1249,1.1649
0.15208,0.11863,1.1638
0.16253,0.13535,1.1419
0.14476,0.12595,1.1419
0.15103,0.12072,1.1356
0.15521,0.12595,1.1388
0.15312,0.13326,1.1356
0.15208,0.12595,1.1471
0.15312,0.1249,1.1513
0.15626,0.12699,1.1722
0.1573,0.13013,1.1795
0.15626,0.12699,1.1941
0.15626,0.1249,1.2056
0.15626,0.12386,1.2307
0.1573,0.13013,1.2339
0.14894,0.13431,1.2548
0.15521,0.1249,1.2715
0.15835,0.12386,1.2767
0.14372,0.12699,1.2851
0.1479,0.13326,1.2976
0.15835,0.12177,1.3049
0.15939,0.12386,1.3039
0.15521,0.11759,1.3008
0.15417,0.12281,1.2945
0.15835,0.13953,1.284
0.15521,0.12699,1.2757
0.1479,0.12699,1.2642
0.15521,0.12804,1.2422
0.1573,0.1249,1.2276
0.15626,0.12804,1.2098
0.16985,0.13117,1.1994
0.14894,0.11968,1.1889
